mean_abs_corr,amari_error,runtime_sec,success,error,dataset,seed,epsilon,geometry,method
,,0.0042073726654052734,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.1,coherent,FastICA-deflation-cube
,,0.04631638526916504,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.1,coherent,Picard-nonorthogonal
,,0.0042591094970703125,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.1,coherent,JADE
,,0.012224912643432617,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.1,coherent,SOBI
,,0.02060675621032715,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.2,coherent,Proposed IRLS-l12
,,0.0029735565185546875,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.2,coherent,FastICA-exp
,,0.003816843032836914,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.2,coherent,FastICA-deflation-cube
,,0.029813289642333984,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.2,coherent,Picard-nonorthogonal
,,0.007185935974121094,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.2,coherent,JADE
,,0.014511346817016602,False,ValueError:matrix contains invalid numeric entries,Digits,4,0.2,coherent,SOBI
0.3456847126660431,0.16373063630926515,0.12080812454223633,True,,Digits,5,0.1,dense,Proposed IRLS-l12
0.22727933203757456,0.37049689529379226,0.016427993774414062,True,,Digits,5,0.1,dense,FastICA-exp
0.24291902959907458,0.3610277809069634,0.006045103073120117,True,,Digits,5,0.1,dense,FastICA-deflation-cube
0.2323233702974487,0.41577941349691194,0.023819923400878906,True,,Digits,5,0.1,dense,Picard-nonorthogonal
0.24328603504372942,0.4145617639395251,0.010759115219116211,True,,Digits,5,0.1,dense,JADE
0.2647933989655237,0.2723017201580761,0.011744260787963867,True,,Digits,5,0.1,dense,SOBI
0.27878768649442787,0.1078357344235196,0.07603216171264648,True,,Digits,5,0.2,dense,Proposed IRLS-l12
0.2266680268221099,0.3865953098769885,0.03099966049194336,True,,Digits,5,0.2,dense,FastICA-exp
0.20841261874906594,0.43496898825892494,0.008217573165893555,True,,Digits,5,0.2,dense,FastICA-deflation-cube
0.22362146577606906,0.44729334431992773,0.02966904640197754,True,,Digits,5,0.2,dense,Picard-nonorthogonal
0.2067907864082931,0.44148122701547415,0.007270097732543945,True,,Digits,5,0.2,dense,JADE
0.22233448083839186,0.4416344638789866,0.01757335662841797,True,,Digits,5,0.2,dense,SOBI
0.24614676651491774,0.13740152125442567,0.06883621215820312,True,,Digits,5,0.1,single-channel,Proposed IRLS-l12
0.22630609662016093,0.36872089275273306,0.005016803741455078,True,,Digits,5,0.1,single-channel,FastICA-exp
0.22754045188542507,0.3188923805327911,0.004049062728881836,True,,Digits,5,0.1,single-channel,FastICA-deflation-cube
0.22670329925702246,0.3143705853096347,0.025490760803222656,True,,Digits,5,0.1,single-channel,Picard-nonorthogonal
0.2271704241516443,0.3167456932071728,0.003515481948852539,True,,Digits,5,0.1,single-channel,JADE
0.21148496362387315,0.42877001055903163,0.009387969970703125,True,,Digits,5,0.1,single-channel,SOBI
0.20045215870249491,0.26735907335117626,0.06620597839355469,True,,Digits,5,0.2,single-channel,Proposed IRLS-l12
0.18511777256197876,0.37520590730514325,0.0045740604400634766,True,,Digits,5,0.2,single-channel,FastICA-exp
0.18562116851756963,0.3762779277623542,0.0034482479095458984,True,,Digits,5,0.2,single-channel,FastICA-deflation-cube
0.18490574185868205,0.3772230224512252,0.015941381454467773,True,,Digits,5,0.2,single-channel,Picard-nonorthogonal
0.18585051352741327,0.37343747648481357,0.003625631332397461,True,,Digits,5,0.2,single-channel,JADE
0.19346992120339618,0.3705517928212857,0.008198738098144531,True,,Digits,5,0.2,single-channel,SOBI
0.7082290167546234,0.13260490154879215,0.04350757598876953,True,,Digits,5,0.1,coherent,Proposed IRLS-l12
0.6923411519989255,0.2393340782385147,0.04485368728637695,True,,Digits,5,0.1,coherent,FastICA-exp
0.7126505006424863,0.2341075986379287,0.005907535552978516,True,,Digits,5,0.1,coherent,FastICA-deflation-cube
0.7393069994779734,0.1935634356796745,0.016695261001586914,True,,Digits,5,0.1,coherent,Picard-nonorthogonal
0.7129202659941976,0.2257075891612083,0.0036995410919189453,True,,Digits,5,0.1,coherent,JADE
0.5508281927699636,0.4118548251949086,0.027393102645874023,True,,Digits,5,0.1,coherent,SOBI
0.650274970450756,0.20935325318681536,0.03928041458129883,True,,Digits,5,0.2,coherent,Proposed IRLS-l12
0.7827457854686314,0.11638752407654787,0.004161357879638672,True,,Digits,5,0.2,coherent,FastICA-exp
0.7145506778514708,0.21684536691317194,0.0238649845123291,True,,Digits,5,0.2,coherent,FastICA-deflation-cube
0.7810832768915248,0.1443681567022302,0.03889966011047363,True,,Digits,5,0.2,coherent,Picard-nonorthogonal
0.6364537665550569,0.2920591380497669,0.005684614181518555,True,,Digits,5,0.2,coherent,JADE
0.577416317278,0.39164970040971714,0.018219709396362305,True,,Digits,5,0.2,coherent,SOBI
,,0.05456137657165527,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.1,dense,Proposed IRLS-l12
,,0.008703231811523438,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.1,dense,FastICA-exp
,,0.004357576370239258,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.1,dense,FastICA-deflation-cube
,,0.03160810470581055,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.1,dense,Picard-nonorthogonal
,,0.006651401519775391,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.1,dense,JADE
,,0.012420654296875,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.1,dense,SOBI
,,0.11493968963623047,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.2,dense,Proposed IRLS-l12
,,0.007325410842895508,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.2,dense,FastICA-exp
,,0.005336284637451172,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.2,dense,FastICA-deflation-cube
,,0.01660442352294922,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.2,dense,Picard-nonorthogonal
,,0.005964517593383789,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.2,dense,JADE
,,0.013370990753173828,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.2,dense,SOBI
,,0.03875017166137695,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.1,single-channel,Proposed IRLS-l12
,,0.007346391677856445,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.1,single-channel,FastICA-exp
,,0.002566099166870117,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.1,single-channel,FastICA-deflation-cube
,,0.013697385787963867,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.1,single-channel,Picard-nonorthogonal
,,0.0037603378295898438,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.1,single-channel,JADE
,,0.008865594863891602,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.1,single-channel,SOBI
,,0.06073951721191406,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.2,single-channel,Proposed IRLS-l12
,,0.006724119186401367,False,ValueError:matrix contains invalid numeric entries,Digits,6,0.2,single-channel,FastICA-exp
